index,Category: All categories,entity
2014-03,91.0,td ameritrade
2014-04,85.0,td ameritrade
2014-05,73.0,td ameritrade
2014-06,77.0,td ameritrade
2014-07,68.0,td ameritrade
2014-08,74.0,td ameritrade
2014-09,71.0,td ameritrade
2014-10,74.0,td ameritrade
2014-11,69.0,td ameritrade
2014-12,75.0,td ameritrade
2015-01,76.0,td ameritrade
2015-02,85.0,td ameritrade
2015-03,78.0,td ameritrade
2015-04,80.0,td ameritrade
2015-05,62.0,td ameritrade
2015-06,72.0,td ameritrade
2015-07,73.0,td ameritrade
2015-08,75.0,td ameritrade
2015-09,60.0,td ameritrade
2015-10,65.0,td ameritrade
2015-11,56.0,td ameritrade
2015-12,59.0,td ameritrade
2016-01,57.0,td ameritrade
2016-02,50.0,td ameritrade
2016-03,50.0,td ameritrade
2016-04,50.0,td ameritrade
2016-05,40.0,td ameritrade
2016-06,45.0,td ameritrade
2016-07,44.0,td ameritrade
2016-08,45.0,td ameritrade
2016-09,41.0,td ameritrade
2016-10,39.0,td ameritrade
2016-11,36.0,td ameritrade
2016-12,46.0,td ameritrade
2017-01,52.0,td ameritrade
2017-02,57.0,td ameritrade
2017-03,54.0,td ameritrade
2017-04,41.0,td ameritrade
2017-05,45.0,td ameritrade
2017-06,54.0,td ameritrade
2017-07,48.0,td ameritrade
2017-08,51.0,td ameritrade
2017-09,46.0,td ameritrade
2017-10,51.0,td ameritrade
2017-11,55.0,td ameritrade
2017-12,66.0,td ameritrade
2018-01,82.0,td ameritrade
2018-02,85.0,td ameritrade
2018-03,100.0,td ameritrade
2018-04,88.0,td ameritrade
2018-05,86.0,td ameritrade
2018-06,95.0,td ameritrade
2018-07,86.0,td ameritrade
2018-08,96.0,td ameritrade
2018-09,89.0,td ameritrade
2018-10,86.0,td ameritrade
2018-11,73.0,td ameritrade
2018-12,71.0,td ameritrade
2019-01,84.0,td ameritrade
2019-02,88.0,td ameritrade
2019-03,85.0,td ameritrade
2019-04,92.0,td ameritrade
2004-02,72.0,marriott
2004-03,78.0,marriott
2004-04,70.0,marriott
2004-05,71.0,marriott
2004-06,85.0,marriott
2004-07,85.0,marriott
2004-08,78.0,marriott
2004-09,75.0,marriott
2004-10,73.0,marriott
2004-11,66.0,marriott
2004-12,62.0,marriott
2005-01,80.0,marriott
2005-02,86.0,marriott
2005-03,85.0,marriott
2005-04,85.0,marriott
2005-05,86.0,marriott
2005-06,88.0,marriott
2005-07,92.0,marriott
2005-08,90.0,marriott
2005-09,81.0,marriott
2005-10,81.0,marriott
2005-11,72.0,marriott
2005-12,65.0,marriott
2006-01,82.0,marriott
2006-02,85.0,marriott
2006-03,89.0,marriott
2006-04,83.0,marriott
2006-05,89.0,marriott
2006-06,92.0,marriott
2006-07,95.0,marriott
2006-08,89.0,marriott
2006-09,85.0,marriott
2006-10,88.0,marriott
2006-11,73.0,marriott
2006-12,68.0,marriott
2007-01,85.0,marriott
2007-02,87.0,marriott
2007-03,95.0,marriott
2007-04,93.0,marriott
2007-05,90.0,marriott
2007-06,94.0,marriott
2007-07,99.0,marriott
2007-08,93.0,marriott
2007-09,83.0,marriott
2007-10,81.0,marriott
2007-11,72.0,marriott
2007-12,62.0,marriott
2008-01,81.0,marriott
2008-02,82.0,marriott
2008-03,86.0,marriott
2008-04,81.0,marriott
2008-05,81.0,marriott
2008-06,87.0,marriott
2008-07,86.0,marriott
2008-08,79.0,marriott
2008-09,79.0,marriott
2008-10,71.0,marriott
2008-11,65.0,marriott
2008-12,60.0,marriott
2009-01,74.0,marriott
2009-02,74.0,marriott
2009-03,79.0,marriott
2009-04,73.0,marriott
2009-05,79.0,marriott
2009-06,84.0,marriott
2009-07,90.0,marriott
2009-08,82.0,marriott
2009-09,78.0,marriott
2009-10,74.0,marriott
2009-11,66.0,marriott
2009-12,61.0,marriott
2010-01,73.0,marriott
2010-02,74.0,marriott
2010-03,79.0,marriott
2010-04,76.0,marriott
2010-05,76.0,marriott
2010-06,88.0,marriott
2010-07,85.0,marriott
2010-08,84.0,marriott
2010-09,72.0,marriott
2010-10,73.0,marriott
2010-11,65.0,marriott
2010-12,59.0,marriott
2011-01,82.0,marriott
2011-02,88.0,marriott
2011-03,88.0,marriott
2011-04,87.0,marriott
2011-05,92.0,marriott
2011-06,100.0,marriott
2011-07,99.0,marriott
2011-08,92.0,marriott
2011-09,80.0,marriott
2011-10,79.0,marriott
2011-11,70.0,marriott
2011-12,61.0,marriott
2012-01,78.0,marriott
2012-02,80.0,marriott
2012-03,87.0,marriott
2012-04,82.0,marriott
2012-05,84.0,marriott
2012-06,93.0,marriott
2012-07,94.0,marriott
2012-08,85.0,marriott
2012-09,78.0,marriott
2012-10,74.0,marriott
2012-11,64.0,marriott
2012-12,62.0,marriott
2013-01,79.0,marriott
2013-02,79.0,marriott
2013-03,85.0,marriott
2013-04,79.0,marriott
2013-05,84.0,marriott
2013-06,89.0,marriott
2013-07,96.0,marriott
2013-08,86.0,marriott
2013-09,75.0,marriott
2013-10,72.0,marriott
2013-11,67.0,marriott
2013-12,61.0,marriott
2014-01,76.0,marriott
2014-02,77.0,marriott
2014-03,80.0,marriott
2014-04,79.0,marriott
2014-05,80.0,marriott
2014-06,86.0,marriott
2014-07,88.0,marriott
2014-08,80.0,marriott
2014-09,74.0,marriott
2014-10,71.0,marriott
2014-11,61.0,marriott
2014-12,59.0,marriott
2015-01,70.0,marriott
2015-02,70.0,marriott
2015-03,78.0,marriott
2015-04,75.0,marriott
2015-05,76.0,marriott
2015-06,83.0,marriott
2015-07,89.0,marriott
2015-08,80.0,marriott
2015-09,70.0,marriott
2015-10,69.0,marriott
2015-11,61.0,marriott
2015-12,59.0,marriott
2016-01,67.0,marriott
2016-02,70.0,marriott
2016-03,75.0,marriott
2016-04,72.0,marriott
2016-05,72.0,marriott
2016-06,78.0,marriott
2016-07,80.0,marriott
2016-08,71.0,marriott
2016-09,65.0,marriott
2016-10,66.0,marriott
2016-11,59.0,marriott
2016-12,54.0,marriott
2017-01,66.0,marriott
2017-02,68.0,marriott
2017-03,76.0,marriott
2017-04,73.0,marriott
2017-05,74.0,marriott
2017-06,80.0,marriott
2017-07,84.0,marriott
2017-08,74.0,marriott
2017-09,70.0,marriott
2017-10,69.0,marriott
2017-11,62.0,marriott
2017-12,59.0,marriott
2018-01,70.0,marriott
2018-02,73.0,marriott
2018-03,74.0,marriott
2018-04,74.0,marriott
2018-05,75.0,marriott
2018-06,84.0,marriott
2018-07,87.0,marriott
2018-08,81.0,marriott
2018-09,73.0,marriott
2018-10,68.0,marriott
2018-11,63.0,marriott
2018-12,60.0,marriott
2019-01,71.0,marriott
2019-02,73.0,marriott
2019-03,78.0,marriott
2019-04,70.0,marriott
2004-02,24.0,apple
2004-03,24.0,apple
2004-04,24.0,apple
2004-05,25.0,apple
2004-06,26.0,apple
2004-07,27.0,apple
2004-08,29.0,apple
2004-09,33.0,apple
2004-10,35.0,apple
2004-11,33.0,apple
2004-12,35.0,apple
2005-01,36.0,apple
2005-02,32.0,apple
2005-03,30.0,apple
2005-04,30.0,apple
2005-05,31.0,apple
2005-06,33.0,apple
2005-07,31.0,apple
2005-08,34.0,apple
2005-09,41.0,apple
2005-10,45.0,apple
2005-11,41.0,apple
2005-12,43.0,apple
2006-01,36.0,apple
2006-02,33.0,apple
2006-03,31.0,apple
2006-04,31.0,apple
2006-05,32.0,apple
2006-06,32.0,apple
2006-07,33.0,apple
2006-08,37.0,apple
2006-09,45.0,apple
2006-10,43.0,apple
2006-11,40.0,apple
2006-12,42.0,apple
2007-01,45.0,apple
2007-02,36.0,apple
2007-03,34.0,apple
2007-04,34.0,apple
2007-05,33.0,apple
2007-06,41.0,apple
2007-07,38.0,apple
2007-08,38.0,apple
2007-09,55.0,apple
2007-10,48.0,apple
2007-11,50.0,apple
2007-12,49.0,apple
2008-01,46.0,apple
2008-02,41.0,apple
2008-03,41.0,apple
2008-04,37.0,apple
2008-05,37.0,apple
2008-06,42.0,apple
2008-07,46.0,apple
2008-08,44.0,apple
2008-09,51.0,apple
2008-10,50.0,apple
2008-11,48.0,apple
2008-12,47.0,apple
2009-01,41.0,apple
2009-02,38.0,apple
2009-03,38.0,apple
2009-04,35.0,apple
2009-05,36.0,apple
2009-06,44.0,apple
2009-07,37.0,apple
2009-08,41.0,apple
2009-09,49.0,apple
2009-10,49.0,apple
2009-11,48.0,apple
2009-12,46.0,apple
2010-01,54.0,apple
2010-02,38.0,apple
2010-03,36.0,apple
2010-04,44.0,apple
2010-05,42.0,apple
2010-06,53.0,apple
2010-07,48.0,apple
2010-08,44.0,apple
2010-09,57.0,apple
2010-10,54.0,apple
2010-11,55.0,apple
2010-12,53.0,apple
2011-01,51.0,apple
2011-02,47.0,apple
2011-03,58.0,apple
2011-04,49.0,apple
2011-05,49.0,apple
2011-06,53.0,apple
2011-07,53.0,apple
2011-08,54.0,apple
2011-09,60.0,apple
2011-10,95.0,apple
2011-11,72.0,apple
2011-12,67.0,apple
2012-01,56.0,apple
2012-02,52.0,apple
2012-03,62.0,apple
2012-04,50.0,apple
2012-05,49.0,apple
2012-06,57.0,apple
2012-07,53.0,apple
2012-08,56.0,apple
2012-09,92.0,apple
2012-10,74.0,apple
2012-11,72.0,apple
2012-12,69.0,apple
2013-01,55.0,apple
2013-02,50.0,apple
2013-03,48.0,apple
2013-04,46.0,apple
2013-05,46.0,apple
2013-06,54.0,apple
2013-07,52.0,apple
2013-08,52.0,apple
2013-09,85.0,apple
2013-10,71.0,apple
2013-11,68.0,apple
2013-12,60.0,apple
2014-01,51.0,apple
2014-02,47.0,apple
2014-03,46.0,apple
2014-04,46.0,apple
2014-05,46.0,apple
2014-06,49.0,apple
2014-07,47.0,apple
2014-08,51.0,apple
2014-09,100.0,apple
2014-10,73.0,apple
2014-11,66.0,apple
2014-12,61.0,apple
2015-01,53.0,apple
2015-02,48.0,apple
2015-03,60.0,apple
2015-04,58.0,apple
2015-05,53.0,apple
2015-06,57.0,apple
2015-07,58.0,apple
2015-08,60.0,apple
2015-09,87.0,apple
2015-10,74.0,apple
2015-11,70.0,apple
2015-12,69.0,apple
2016-01,58.0,apple
2016-02,54.0,apple
2016-03,57.0,apple
2016-04,55.0,apple
2016-05,53.0,apple
2016-06,55.0,apple
2016-07,54.0,apple
2016-08,57.0,apple
2016-09,86.0,apple
2016-10,76.0,apple
2016-11,74.0,apple
2016-12,73.0,apple
2017-01,61.0,apple
2017-02,57.0,apple
2017-03,57.0,apple
2017-04,56.0,apple
2017-05,57.0,apple
2017-06,60.0,apple
2017-07,59.0,apple
2017-08,60.0,apple
2017-09,84.0,apple
2017-10,75.0,apple
2017-11,84.0,apple
2017-12,85.0,apple
2018-01,68.0,apple
2018-02,62.0,apple
2018-03,60.0,apple
2018-04,59.0,apple
2018-05,60.0,apple
2018-06,62.0,apple
2018-07,62.0,apple
2018-08,64.0,apple
2018-09,86.0,apple
2018-10,78.0,apple
2018-11,86.0,apple
2018-12,83.0,apple
2019-01,69.0,apple
2019-02,61.0,apple
2019-03,62.0,apple
2019-04,59.0,apple
2004-02,98.0,automatic data processing
2004-03,93.0,automatic data processing
2004-04,59.0,automatic data processing
2004-05,65.0,automatic data processing
2004-06,44.0,automatic data processing
2004-07,23.0,automatic data processing
2004-08,62.0,automatic data processing
2004-09,68.0,automatic data processing
2004-10,69.0,automatic data processing
2004-11,41.0,automatic data processing
2004-12,18.0,automatic data processing
2005-01,73.0,automatic data processing
2005-02,85.0,automatic data processing
2005-03,80.0,automatic data processing
2005-04,58.0,automatic data processing
2005-05,44.0,automatic data processing
2005-06,69.0,automatic data processing
2005-07,53.0,automatic data processing
2005-08,56.0,automatic data processing
2005-09,72.0,automatic data processing
2005-10,67.0,automatic data processing
2005-11,82.0,automatic data processing
2005-12,18.0,automatic data processing
2006-01,47.0,automatic data processing
2006-02,72.0,automatic data processing
2006-03,48.0,automatic data processing
2006-04,36.0,automatic data processing
2006-05,58.0,automatic data processing
2006-06,51.0,automatic data processing
2006-07,70.0,automatic data processing
2006-08,77.0,automatic data processing
2006-09,54.0,automatic data processing
2006-10,54.0,automatic data processing
2006-11,54.0,automatic data processing
2006-12,29.0,automatic data processing
2007-01,77.0,automatic data processing
2007-02,59.0,automatic data processing
2007-03,49.0,automatic data processing
2007-04,92.0,automatic data processing
2007-05,61.0,automatic data processing
2007-06,34.0,automatic data processing
2007-07,52.0,automatic data processing
2007-08,28.0,automatic data processing
2007-09,53.0,automatic data processing
2007-10,61.0,automatic data processing
2007-11,42.0,automatic data processing
2007-12,46.0,automatic data processing
2008-01,43.0,automatic data processing
2008-02,50.0,automatic data processing
2008-03,31.0,automatic data processing
2008-04,45.0,automatic data processing
2008-05,30.0,automatic data processing
2008-06,38.0,automatic data processing
2008-07,58.0,automatic data processing
2008-08,56.0,automatic data processing
2008-09,48.0,automatic data processing
2008-10,49.0,automatic data processing
2008-11,48.0,automatic data processing
2008-12,54.0,automatic data processing
2009-01,53.0,automatic data processing
2009-02,40.0,automatic data processing
2009-03,54.0,automatic data processing
2009-04,32.0,automatic data processing
2009-05,32.0,automatic data processing
2009-06,68.0,automatic data processing
2009-07,30.0,automatic data processing
2009-08,32.0,automatic data processing
2009-09,41.0,automatic data processing
2009-10,52.0,automatic data processing
2009-11,36.0,automatic data processing
2009-12,20.0,automatic data processing
2010-01,40.0,automatic data processing
2010-02,52.0,automatic data processing
2010-03,44.0,automatic data processing
2010-04,33.0,automatic data processing
2010-05,38.0,automatic data processing
2010-06,37.0,automatic data processing
2010-07,35.0,automatic data processing
2010-08,35.0,automatic data processing
2010-09,35.0,automatic data processing
2010-10,39.0,automatic data processing
2010-11,37.0,automatic data processing
2010-12,26.0,automatic data processing
2011-01,45.0,automatic data processing
2011-02,31.0,automatic data processing
2011-03,35.0,automatic data processing
2011-04,39.0,automatic data processing
2011-05,27.0,automatic data processing
2011-06,39.0,automatic data processing
2011-07,33.0,automatic data processing
2011-08,42.0,automatic data processing
2011-09,42.0,automatic data processing
2011-10,31.0,automatic data processing
2011-11,31.0,automatic data processing
2011-12,16.0,automatic data processing
2012-01,44.0,automatic data processing
2012-02,31.0,automatic data processing
2012-03,16.0,automatic data processing
2012-04,26.0,automatic data processing
2012-05,33.0,automatic data processing
2012-06,30.0,automatic data processing
2012-07,28.0,automatic data processing
2012-08,28.0,automatic data processing
2012-09,25.0,automatic data processing
2012-10,30.0,automatic data processing
2012-11,26.0,automatic data processing
2012-12,19.0,automatic data processing
2013-01,21.0,automatic data processing
2013-02,27.0,automatic data processing
2013-03,33.0,automatic data processing
2013-04,23.0,automatic data processing
2013-05,28.0,automatic data processing
2013-06,30.0,automatic data processing
2013-07,26.0,automatic data processing
2013-08,24.0,automatic data processing
2013-09,26.0,automatic data processing
2013-10,22.0,automatic data processing
2013-11,28.0,automatic data processing
2013-12,23.0,automatic data processing
2014-01,23.0,automatic data processing
2014-02,21.0,automatic data processing
2014-03,28.0,automatic data processing
2014-04,28.0,automatic data processing
2014-05,25.0,automatic data processing
2014-06,21.0,automatic data processing
2014-07,30.0,automatic data processing
2014-08,24.0,automatic data processing
2014-09,25.0,automatic data processing
2014-10,20.0,automatic data processing
2014-11,24.0,automatic data processing
2014-12,18.0,automatic data processing
2015-01,23.0,automatic data processing
2015-02,25.0,automatic data processing
2015-03,20.0,automatic data processing
2015-04,18.0,automatic data processing
2015-05,23.0,automatic data processing
2015-06,22.0,automatic data processing
2015-07,25.0,automatic data processing
2015-08,30.0,automatic data processing
2015-09,21.0,automatic data processing
2015-10,21.0,automatic data processing
2015-11,17.0,automatic data processing
2015-12,30.0,automatic data processing
2016-01,17.0,automatic data processing
2016-02,23.0,automatic data processing
2016-03,16.0,automatic data processing
2016-04,13.0,automatic data processing
2016-05,16.0,automatic data processing
2016-06,21.0,automatic data processing
2016-07,24.0,automatic data processing
2016-08,20.0,automatic data processing
2016-09,19.0,automatic data processing
2016-10,19.0,automatic data processing
2016-11,16.0,automatic data processing
2016-12,13.0,automatic data processing
2017-01,27.0,automatic data processing
2017-02,23.0,automatic data processing
2017-03,24.0,automatic data processing
2017-04,13.0,automatic data processing
2017-05,18.0,automatic data processing
2017-06,14.0,automatic data processing
2017-07,17.0,automatic data processing
2017-08,30.0,automatic data processing
2017-09,19.0,automatic data processing
2017-10,16.0,automatic data processing
2017-11,17.0,automatic data processing
2017-12,12.0,automatic data processing
2018-01,21.0,automatic data processing
2018-02,15.0,automatic data processing
2018-03,22.0,automatic data processing
2018-04,25.0,automatic data processing
2018-05,16.0,automatic data processing
2018-06,20.0,automatic data processing
2018-07,14.0,automatic data processing
2018-08,19.0,automatic data processing
2018-09,19.0,automatic data processing
2018-10,14.0,automatic data processing
2018-11,13.0,automatic data processing
2018-12,10.0,automatic data processing
2019-01,17.0,automatic data processing
2019-02,17.0,automatic data processing
2019-03,15.0,automatic data processing
2019-04,10.0,automatic data processing
2004-02,0.5,facebook
2004-03,0.5,facebook
2004-04,0.5,facebook
2004-05,0.5,facebook
2004-06,0.5,facebook
2004-07,0.5,facebook
2004-08,0.5,facebook
2004-09,0.5,facebook
2004-10,0.5,facebook
2004-11,0.5,facebook
2004-12,1.0,facebook
2005-01,1.0,facebook
2005-02,1.0,facebook
2005-03,1.0,facebook
2005-04,1.0,facebook
2005-05,1.0,facebook
2005-06,1.0,facebook
2005-07,1.0,facebook
2005-08,1.0,facebook
2005-09,1.0,facebook
2005-10,2.0,facebook
2005-11,2.0,facebook
2005-12,2.0,facebook
2006-01,2.0,facebook
2006-02,2.0,facebook
2006-03,2.0,facebook
2006-04,2.0,facebook
2006-05,2.0,facebook
2006-06,2.0,facebook
2006-07,2.0,facebook
2006-08,3.0,facebook
2006-09,3.0,facebook
2006-10,3.0,facebook
2006-11,3.0,facebook
2006-12,4.0,facebook
2007-01,3.0,facebook
2007-02,4.0,facebook
2007-03,4.0,facebook
2007-04,5.0,facebook
2007-05,5.0,facebook
2007-06,5.0,facebook
2007-07,6.0,facebook
2007-08,7.0,facebook
2007-09,8.0,facebook
2007-10,8.0,facebook
2007-11,8.0,facebook
2007-12,8.0,facebook
2008-01,7.0,facebook
2008-02,8.0,facebook
2008-03,8.0,facebook
2008-04,8.0,facebook
2008-05,9.0,facebook
2008-06,11.0,facebook
2008-07,13.0,facebook
2008-08,14.0,facebook
2008-09,17.0,facebook
2008-10,17.0,facebook
2008-11,21.0,facebook
2008-12,24.0,facebook
2009-01,30.0,facebook
2009-02,34.0,facebook
2009-03,36.0,facebook
2009-04,38.0,facebook
2009-05,39.0,facebook
2009-06,42.0,facebook
2009-07,48.0,facebook
2009-08,53.0,facebook
2009-09,55.0,facebook
2009-10,57.0,facebook
2009-11,58.0,facebook
2009-12,61.0,facebook
2010-01,63.0,facebook
2010-02,65.0,facebook
2010-03,65.0,facebook
2010-04,69.0,facebook
2010-05,71.0,facebook
2010-06,74.0,facebook
2010-07,83.0,facebook
2010-08,88.0,facebook
2010-09,92.0,facebook
2010-10,94.0,facebook
2010-11,95.0,facebook
2010-12,99.0,facebook
2011-01,85.0,facebook
2011-02,85.0,facebook
2011-03,79.0,facebook
2011-04,84.0,facebook
2011-05,83.0,facebook
2011-06,85.0,facebook
2011-07,93.0,facebook
2011-08,94.0,facebook
2011-09,94.0,facebook
2011-10,88.0,facebook
2011-11,84.0,facebook
2011-12,88.0,facebook
2012-01,87.0,facebook
2012-02,85.0,facebook
2012-03,84.0,facebook
2012-04,84.0,facebook
2012-05,85.0,facebook
2012-06,84.0,facebook
2012-07,83.0,facebook
2012-08,81.0,facebook
2012-09,77.0,facebook
2012-10,99.0,facebook
2012-11,98.0,facebook
2012-12,100.0,facebook
2013-01,95.0,facebook
2013-02,92.0,facebook
2013-03,95.0,facebook
2013-04,91.0,facebook
2013-05,92.0,facebook
2013-06,97.0,facebook
2013-07,92.0,facebook
2013-08,89.0,facebook
2013-09,83.0,facebook
2013-10,78.0,facebook
2013-11,79.0,facebook
2013-12,77.0,facebook
2014-01,74.0,facebook
2014-02,73.0,facebook
2014-03,73.0,facebook
2014-04,70.0,facebook
2014-05,69.0,facebook
2014-06,71.0,facebook
2014-07,70.0,facebook
2014-08,73.0,facebook
2014-09,71.0,facebook
2014-10,69.0,facebook
2014-11,66.0,facebook
2014-12,66.0,facebook
2015-01,66.0,facebook
2015-02,63.0,facebook
2015-03,63.0,facebook
2015-04,63.0,facebook
2015-05,65.0,facebook
2015-06,67.0,facebook
2015-07,65.0,facebook
2015-08,64.0,facebook
2015-09,61.0,facebook
2015-10,60.0,facebook
2015-11,59.0,facebook
2015-12,57.0,facebook
2016-01,73.0,facebook
2016-02,69.0,facebook
2016-03,71.0,facebook
2016-04,70.0,facebook
2016-05,70.0,facebook
2016-06,70.0,facebook
2016-07,69.0,facebook
2016-08,66.0,facebook
2016-09,60.0,facebook
2016-10,61.0,facebook
2016-11,58.0,facebook
2016-12,57.0,facebook
2017-01,60.0,facebook
2017-02,55.0,facebook
2017-03,56.0,facebook
2017-04,56.0,facebook
2017-05,55.0,facebook
2017-06,58.0,facebook
2017-07,56.0,facebook
2017-08,56.0,facebook
2017-09,52.0,facebook
2017-10,49.0,facebook
2017-11,46.0,facebook
2017-12,47.0,facebook
2018-01,45.0,facebook
2018-02,42.0,facebook
2018-03,44.0,facebook
2018-04,43.0,facebook
2018-05,40.0,facebook
2018-06,42.0,facebook
2018-07,43.0,facebook
2018-08,40.0,facebook
2018-09,40.0,facebook
2018-10,39.0,facebook
2018-11,38.0,facebook
2018-12,37.0,facebook
2019-01,36.0,facebook
2019-02,34.0,facebook
2019-03,35.0,facebook
2019-04,33.0,facebook
2004-02,91.0,monster
2004-03,84.0,monster
2004-04,85.0,monster
2004-05,87.0,monster
2004-06,100.0,monster
2004-07,96.0,monster
2004-08,93.0,monster
2004-09,82.0,monster
2004-10,75.0,monster
2004-11,73.0,monster
2004-12,71.0,monster
2005-01,91.0,monster
2005-02,87.0,monster
2005-03,84.0,monster
2005-04,84.0,monster
2005-05,88.0,monster
2005-06,95.0,monster
2005-07,89.0,monster
2005-08,93.0,monster
2005-09,88.0,monster
2005-10,89.0,monster
2005-11,81.0,monster
2005-12,70.0,monster
2006-01,96.0,monster
2006-02,91.0,monster
2006-03,89.0,monster
2006-04,90.0,monster
2006-05,93.0,monster
2006-06,93.0,monster
2006-07,94.0,monster
2006-08,93.0,monster
2006-09,83.0,monster
2006-10,83.0,monster
2006-11,73.0,monster
2006-12,65.0,monster
2007-01,88.0,monster
2007-02,78.0,monster
2007-03,75.0,monster
2007-04,71.0,monster
2007-05,77.0,monster
2007-06,82.0,monster
2007-07,78.0,monster
2007-08,82.0,monster
2007-09,77.0,monster
2007-10,77.0,monster
2007-11,68.0,monster
2007-12,60.0,monster
2008-01,83.0,monster
2008-02,70.0,monster
2008-03,70.0,monster
2008-04,67.0,monster
2008-05,65.0,monster
2008-06,68.0,monster
2008-07,70.0,monster
2008-08,67.0,monster
2008-09,68.0,monster
2008-10,63.0,monster
2008-11,59.0,monster
2008-12,54.0,monster
2009-01,76.0,monster
2009-02,76.0,monster
2009-03,67.0,monster
2009-04,62.0,monster
2009-05,57.0,monster
2009-06,63.0,monster
2009-07,66.0,monster
2009-08,65.0,monster
2009-09,64.0,monster
2009-10,59.0,monster
2009-11,51.0,monster
2009-12,46.0,monster
2010-01,61.0,monster
2010-02,56.0,monster
2010-03,55.0,monster
2010-04,52.0,monster
2010-05,51.0,monster
2010-06,53.0,monster
2010-07,47.0,monster
2010-08,45.0,monster
2010-09,45.0,monster
2010-10,43.0,monster
2010-11,42.0,monster
2010-12,39.0,monster
2011-01,54.0,monster
2011-02,48.0,monster
2011-03,49.0,monster
2011-04,49.0,monster
2011-05,48.0,monster
2011-06,47.0,monster
2011-07,46.0,monster
2011-08,47.0,monster
2011-09,44.0,monster
2011-10,44.0,monster
2011-11,41.0,monster
2011-12,38.0,monster
2012-01,46.0,monster
2012-02,41.0,monster
2012-03,40.0,monster
2012-04,35.0,monster
2012-05,37.0,monster
2012-06,37.0,monster
2012-07,36.0,monster
2012-08,37.0,monster
2012-09,35.0,monster
2012-10,33.0,monster
2012-11,29.0,monster
2012-12,26.0,monster
2013-01,35.0,monster
2013-02,31.0,monster
2013-03,31.0,monster
2013-04,30.0,monster
2013-05,31.0,monster
2013-06,31.0,monster
2013-07,32.0,monster
2013-08,31.0,monster
2013-09,30.0,monster
2013-10,29.0,monster
2013-11,25.0,monster
2013-12,23.0,monster
2014-01,28.0,monster
2014-02,25.0,monster
2014-03,25.0,monster
2014-04,25.0,monster
2014-05,23.0,monster
2014-06,24.0,monster
2014-07,23.0,monster
2014-08,23.0,monster
2014-09,23.0,monster
2014-10,21.0,monster
2014-11,19.0,monster
2014-12,16.0,monster
2015-01,20.0,monster
2015-02,18.0,monster
2015-03,19.0,monster
2015-04,19.0,monster
2015-05,18.0,monster
2015-06,19.0,monster
2015-07,19.0,monster
2015-08,18.0,monster
2015-09,18.0,monster
2015-10,17.0,monster
2015-11,14.0,monster
2015-12,13.0,monster
2016-01,15.0,monster
2016-02,13.0,monster
2016-03,13.0,monster
2016-04,13.0,monster
2016-05,13.0,monster
2016-06,13.0,monster
2016-07,12.0,monster
2016-08,12.0,monster
2016-09,11.0,monster
2016-10,11.0,monster
2016-11,9.0,monster
2016-12,9.0,monster
2017-01,11.0,monster
2017-02,10.0,monster
2017-03,10.0,monster
2017-04,9.0,monster
2017-05,9.0,monster
2017-06,10.0,monster
2017-07,9.0,monster
2017-08,9.0,monster
2017-09,8.0,monster
2017-10,8.0,monster
2017-11,7.0,monster
2017-12,6.0,monster
2018-01,8.0,monster
2018-02,8.0,monster
2018-03,7.0,monster
2018-04,7.0,monster
2018-05,7.0,monster
2018-06,6.0,monster
2018-07,6.0,monster
2018-08,6.0,monster
2018-09,6.0,monster
2018-10,6.0,monster
2018-11,5.0,monster
2018-12,4.0,monster
2019-01,7.0,monster
2019-02,6.0,monster
2019-03,5.0,monster
2019-04,6.0,monster
2019-05,6.0,monster
2004-02,65.0,ebay
2004-03,67.0,ebay
2004-04,65.0,ebay
2004-05,68.0,ebay
2004-06,71.0,ebay
2004-07,73.0,ebay
2004-08,73.0,ebay
2004-09,71.0,ebay
2004-10,68.0,ebay
2004-11,73.0,ebay
2004-12,81.0,ebay
2005-01,76.0,ebay
2005-02,77.0,ebay
2005-03,77.0,ebay
2005-04,77.0,ebay
2005-05,76.0,ebay
2005-06,79.0,ebay
2005-07,85.0,ebay
2005-08,84.0,ebay
2005-09,81.0,ebay
2005-10,82.0,ebay
2005-11,90.0,ebay
2005-12,95.0,ebay
2006-01,84.0,ebay
2006-02,89.0,ebay
2006-03,89.0,ebay
2006-04,85.0,ebay
2006-05,83.0,ebay
2006-06,88.0,ebay
2006-07,91.0,ebay
2006-08,95.0,ebay
2006-09,93.0,ebay
2006-10,87.0,ebay
2006-11,95.0,ebay
2006-12,100.0,ebay
2007-01,91.0,ebay
2007-02,87.0,ebay
2007-03,88.0,ebay
2007-04,88.0,ebay
2007-05,84.0,ebay
2007-06,88.0,ebay
2007-07,90.0,ebay
2007-08,91.0,ebay
2007-09,90.0,ebay
2007-10,85.0,ebay
2007-11,94.0,ebay
2007-12,97.0,ebay
2008-01,84.0,ebay
2008-02,82.0,ebay
2008-03,85.0,ebay
2008-04,81.0,ebay
2008-05,83.0,ebay
2008-06,89.0,ebay
2008-07,88.0,ebay
2008-08,87.0,ebay
2008-09,85.0,ebay
2008-10,80.0,ebay
2008-11,89.0,ebay
2008-12,93.0,ebay
2009-01,90.0,ebay
2009-02,86.0,ebay
2009-03,83.0,ebay
2009-04,74.0,ebay
2009-05,75.0,ebay
2009-06,76.0,ebay
2009-07,78.0,ebay
2009-08,79.0,ebay
2009-09,72.0,ebay
2009-10,74.0,ebay
